PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
44724;Aparcamiento mixto. Díaz Porlier;;;;;  Plazas:  203 públicas y 421 para residentes  Abierto 24 horas   Titularidad:  Ayuntamiento de Madrid  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e69946be351c010VgnVCM2000000c205a0aRCRD;DIEGO DE LEON;CALLE;V;62;;;;;MADRID;MADRID;28006;LISTA;SALAMANCA;442797;4476402;40.434.415.601.006.300;-3.675.728.293.375.590;91 401 73 74;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
36269;Aparcamiento mixto. Encuentro;;;;;  Plazas:  104 públicas y 550 para residentes  Abierto 24 horas   Titularidad:  Ayuntamiento de Madrid  ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3e12c798651c010VgnVCM2000000c205a0aRCRD;ENCUENTRO;PLAZA;V;1;;;;;MADRID;MADRID;28030;MEDIA LEGUA;MORATALAZ;444782;4473212;4.040.581.270.738.190;-3.652.048.809.515.800;91 328 36 80;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13464;Aparcamiento mixto. Felipe II;;;;;  Plazas : 1218 públicas y 607 para residentes  Abierto 24 horas  Admite tarjeta Bono Red   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=425e15cbed51c010VgnVCM2000000c205a0aRCRD;ANTONIA MERCE;CALLE;V;5-B;;;;;MADRID;MADRID;28009;GOYA;SALAMANCA;442983;4475269;4.042.422.175.692.130;-3.673.433.652.213.160;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13462;Aparcamiento mixto. Fuencarral;;;;;  Plazas : 410 públicas y 111 para residentes  Abierto 24 horas  Admite Tarjeta Bono Red   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=987e15cbed51c010VgnVCM2000000c205a0aRCRD;FUENCARRAL;CALLE;V;111 a 121;;;;;MADRID;MADRID;28010;TRAFALGAR;CHAMBERI;440497;4475873;4.042.948.845.687.030;-37.027.941.027.177.900;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13515;Aparcamiento mixto. General Yagüe;;;;;  Plazas:  409 públicas y 717 residentes  Abierto 24 horas   Titularidad:  Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee9e15cbed51c010VgnVCM2000000c205a0aRCRD;BRASIL;AVENIDA;V;15;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;441261;4478892;4.045.673.936.450.410;-3.694.067.405.537.410;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
36270;Aparcamiento mixto. Hernani;;;;;  Plazas:  115 públicas y 383 residentes  Abierto 24 horas   Titularidad:  Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d0712c798651c010VgnVCM2000000c205a0aRCRD;HERNANI;CALLE;V;60;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;440463;4477972;40.448.394.729.978.000;-37.033.919.552.673.100;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13479;Aparcamiento mixto. José Castán Tobeñas;;;;;  Plazas:  205 públicas y 43 para residentes  Abierto 24 horas   Titularidad:  Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=35ce15cbed51c010VgnVCM2000000c205a0aRCRD;CAPITAN HAYA;CALLE;V;57;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;441477;4479747;4.046.451.060.463.540;-36.916.467.875.121.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
6143690;Aparcamiento mixto. Marqués de Salamanca;;;;;  Plazas : 360 públicas y 70 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cb5b1b2bb5b61310VgnVCM2000000c205a0aRCRD;MARQUES DE SALAMANCA;PLAZA;V;8;;;;;MADRID;MADRID;28006;LISTA;SALAMANCA;442498;4475966;4.043.046.723.981.020;-36.792.137.901.324.000;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
182188;Aparcamiento mixto. Miguel Yuste;;;;;  Plazas:  182  públicas y 68 para residentes  Abierto: 24 horas   Titularidad:  Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c15bdc85c01c010VgnVCM2000000c205a0aRCRD;MIGUEL YUSTE;CALLE;V;11;;;;;MADRID;MADRID;28037;SIMANCAS;SAN BLAS-CANILLEJAS;447100;4477013;404.402.052.387.976;-3.625.049.272.913.960;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
5517342;Aparcamiento mixto. Orense;;;;;  Plazas : 128 públicas y 663 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eee35ed15bb95210VgnVCM2000000c205a0aRCRD;SOR ANGELA DE LA CRUZ;CALLE;V;27;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;441080;4479226;4.045.973.534.025.830;-36.962.330.375.922.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
33440;Aparcamiento mixto. Oriente;;;;;  Plazas : 242 públicas y 511 para residentes  Abierto 24 horas  Admite Tarjeta Bono Red   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7db12c798651c010VgnVCM2000000c205a0aRCRD;ORIENTE;PLAZA;V;1;;;;;MADRID;MADRID;28013;PALACIO;CENTRO;439736;4474563;40.417.632.509.561.100;-37.116.407.088.004.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
36271;Aparcamiento mixto. Presidente Carmona;;De lunes a domingo servicio ininterrumpido;;;  Plazas : 379 públicas y 124 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a412c798651c010VgnVCM2000000c205a0aRCRD;PRESIDENTE CARMONA;AVENIDA;V;3;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;440965;4478549;4.045.362.846.199.130;-36.975.262.417.380.000;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13476;Aparcamiento mixto. Recoletos;;;;;  Plazas : 102 públicas y 289 para residentes  Abierto 24 horas  Admite la Tarjeta BonoRed (Bono Red)   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=283f15cbed51c010VgnVCM2000000c205a0aRCRD;RECOLETOS;PASEO;V;4;;;;;MADRID;MADRID;28001;RECOLETOS;SALAMANCA;441407;4474873;4.042.054.469.225.100;-3.691.974.283.683.480;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24193;Aparcamiento mixto. República Dominicana;;;;;  Plazas : 892 públicas y 203 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aabe6545f951c010VgnVCM2000000c205a0aRCRD;REPUBLICA DOMINICANA;PLAZA;V;6-B;;;;;MADRID;MADRID;28016;NUEVA ESPAÑA;CHAMARTIN;442750;4479117;4.045.887.037.458.620;-36.765.275.895.176.600;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
167692;Aparcamiento mixto. San Cayetano;;;;;  Plazas : 222 públicas y 261 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a284ff632081c010VgnVCM1000000b205a0aRCRD;SAN CAYETANO;PLAZA;V;1-B;;;;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443276;4476388;4.043.432.235.224.970;-36.700.799.322.371.000;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
19053;Aparcamiento mixto. Sánchez Bustillo;;;;;  Plazas : 132 públicas y 408 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=27912c798651c010VgnVCM2000000c205a0aRCRD;SANCHEZ BUSTILLO;CALLE;V;1;;;;;MADRID;MADRID;28012;EMBAJADORES;CENTRO;441224;4473612;4.040.917.205.238.470;-36.940.145.592.988.000;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7416748;Aparcamiento mixto. Serrano I;;;;;  Plazas : 307 públicas y 831 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd61f94ae1d15410VgnVCM2000000c205a0aRCRD;JUAN BRAVO;CALLE;V;4-B;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;441944;4476240;4.043.289.700.914.240;-36.857.697.780.390.100;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7417028;Aparcamiento mixto. Serrano II;;;;;  Plazas : 379 públicas y 794 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bc096f1c35d15410VgnVCM2000000c205a0aRCRD;JOSE ORTEGA Y GASSET;CALLE;V;1-B;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;441729;4475986;4.043.059.379.257.070;-3.688.281.097.618.060;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7417052;Aparcamiento mixto. Serrano III;;;;;  Plazas : 261 públicas y 725 para residentes  Abierto 24 horas   Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a1c6f1c35d15410VgnVCM2000000c205a0aRCRD;JORGE JUAN;CALLE;V;1-B;;;;;MADRID;MADRID;28001;RECOLETOS;SALAMANCA;441597;4475307;4.042.446.775.888.820;-36.897.747.066.093.900;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13460;Aparcamiento mixto. Sevilla;;;;;  Plazas : 476 públicas y 70 para residentes  Abierto 24 horas   Admite Tarjeta Bono Red    Titularidad : Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9dd67339ae51c010VgnVCM2000000c205a0aRCRD;ALCALA;CALLE;V;17-B;;;;;MADRID;MADRID;28014;SOL;CENTRO;440740;4474574;4.041.780.383.567.920;-36.998.082.261.071.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
52114;Aparcamiento mixto. Vázquez de Mella;;;;;  Plazas:  109 públicas y 261 para residentes  Abierto 24 horas   Titularidad:  Ayuntamiento de Madrid ;0;http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e499946be351c010VgnVCM2000000c205a0aRCRD;VAZQUEZ DE MELLA;PLAZA;V;1;;;;;MADRID;MADRID;28004;JUSTICIA;CENTRO;440735;4474924;404.209.564.450.911;-3.699.899.832.865.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
